Unique_ID,Site,Country,Country-Code,County,Region,Latitude,Longitude,Alt_(masl),Modelled_Mean_Annual_Precipitation_(MAP)_(‰),Underlying_Geology,Simplified_Geology,Environment,Date,Date_Category,Element_Sampled,Bone/Tooth,Grave/ID number,Skeleton/Lab_ID,Sk_Age,Age_Category,Sex,Gender,d13C,Measured_O-carb_PDB,O-carb_SMOW,O-PO4_SMOW_Iacumin,O-PO4_SMOW_Measured/Chenery_2012,Chenery_2010_correction,O-dw-SMOW_Levinson,O-dw-SMOW_Chenery_2012,T/degC_Levinson,T/degC_Chenery,87Sr/86Sr,Δ18OMAP-dw_Levinson,Δ18OMAP-dw_Chenery,Δ18Odw-MAP_Levinson,Δ18Odw-MAP_Chenery,Reference
OSR_1162,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,03304B,,,,,,,,,,,,,,,,0.709321,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1163,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,3504,,,,,,,,,,,,,,,,0.710531,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1164,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,902,,17-20,M4,M,,,,,,,,,,,,0.713966,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1165,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,1601,,23-24,F4,F,,,,,,,,,,,,0.713143,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1166,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,2100,,,,,,,,,,,,,,,,0.7147,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1167,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,03804B,,17-25,F4,F,,,,,,,,,,,,0.709176,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1168,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,03804A,,20,F4,F,,,,,,,,,,,,0.715888,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1169,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,3601,,60,M6,M,,,,,,,,,,,,0.710082,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1170,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,00804B,,,,,,,,,,,,,,,,0.709187,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1171,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,2500,,,,,,,,,,,,,,,,0.710841,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1172,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,32,,,,,,,,,,,,,,,,0.708998,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1173,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,12,,,,,,,,,,,,,,,,0.71667,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1174,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,1100,,,,,,,,,,,,,,,,0.709989,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1175,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,503,,35-50,F5,F?,,,,,,,,,,,,0.710824,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1176,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,303,,,,,,,,,,,,,,,,0.714316,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1177,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,3,,,,,,,,,,,,,,,,0.709682,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1178,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,1,,,,,,,,,,,,,,,,0.713683,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1179,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,2,,,,,,,,,,,,,,,,0.712499,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1180,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,3604,,15-18,F3,F,,,,,,,,,,,,0.711846,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1181,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,2200,,,,,,,,,,,,,,,,0.71582,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1182,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,2303,,35-45,F5,F,,,,,,,,,,,,0.715202,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1183,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,1989,,,,,,,,,,,,,,,,0.712025,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1184,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,3a1988,,,,,,,,,,,,,,,,0.715447,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1185,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,11987,,,,,,,,,,,,,,,,0.710063,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1186,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,2B,,,,,,,,,,,,,,,,0.711994,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1187,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,Jan-89,,,,,,,,,,,,,,,,0.710105,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1188,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,Feb-89,,,,,,,,,,,,,,,,0.712636,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1189,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,046a-99,,,,,,,,,,,,,,,,0.715518,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1190,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,37,,,,,,,,,,,,,,,,0.727456,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1191,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,19b/89,,,,,,,,,,,,,,,,0.714691,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1192,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,24/89,,,,,,,,,,,,,,,,0.711241,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1193,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,32-99,,,,,,,,,,,,,,,,0.720866,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1194,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,1500,,20-35,U5,U,,,,,,,,,,,,0.715107,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1195,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,Jan-90,,17-35,M4,M,,,,,,,,,,,,0.710748,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1196,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,31990,,,,,,,,,,,,,,,,0.712483,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1197,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,Apr-90,,,,,,,,,,,,,,,,0.71182,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1198,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,Sep-88,,,,,,,,,,,,,,,,0.715005,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1199,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,600,,,,,,,,,,,,,,,,0.709192,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1200,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,22,,,,,,,,,,,,,,,,0.710635,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1201,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,39,,,,,,,,,,,,,,,,0.734667,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1202,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,25b/89,,,,,,,,,,,,,,,,0.715336,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1203,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,2301,,15-16,F3,F,,,,,,,,,,,,0.710599,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1204,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,1701,,33-45,M5,M?,,,,,,,,,,,,0.724418,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1205,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,15/99,,,,,,,,,,,,,,,,0.709486,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1206,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,Nov-89,,,,,,,,,,,,,,,,0.713104,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1207,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,3401,,60,U6,U,,,,,,,,,,,,0.708268,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1208,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,016/99,,,,,,,,,,,,,,,,0.71139,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1209,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,2404,,,,,,,,,,,,,,,,0.709764,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1210,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,41-99,,,,,,,,,,,,,,,,0.709632,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
OSR_1211,"Ridanäs, Gotland",Sweden,9,Gotland,,57.32950278,18.19666667,38,-10.5,"Silurian limatestone, shale, sandstone",Other,Island,7th-11th century AD,D-G,M1?,Tooth,1202,,30-45,M5,M?,,,,,,,,,,,,0.715269,,,,,"Peschel EM, Carlsson D, Bethard J, and Beaudry MC (2017), ""Who resided in Ridanäs?: A study ofmobility on a Viking Age trading port
in Gotland, Sweden."" Journal of Archaeological Science: Reports 13: 175-184."
