Unique_ID,Site,Country,Country_Code,County,Region,Latitude,Longitude,Alt_(masl),Modelled_Mean_Annual_Precipitation_(MAP)_(‰),Underlying_Geology,Simplified_Geology,Environment,Date,Date_Category,Element_Sampled,Tissue_Age,Grave,Skeleton/Lab_ID,Sk_Age,Age_Category,Sex,Gender,Stature_(cm),Pathology,Grave_Goods,Number_of_Grave_Goods,Foreign_Objects,Grave_Orientation,Body_Position,Internment_Style,Distance_to_Nearest_Contemporary_Church_(km),d13C,d15N,Reference
CNB_1615,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,50+,212,LH033,60+,F6,F?,U,172.1,"1st right Rib fracture. Right Rib soft tissue damage. Osteophytosis, intevertebral disc disease, Schmorl’s nodes and osteoarthritis in spine. Joint degeneration, rotator cuff, TMJ, phalanges. Caries, AMTL, calculus, periodontal disease. Bilateral Osacromiale. Sinusitis",Hob-nail boots,1,1,WSW-ENE,Extended supine,Earth cut grave,,-20.1,8.4,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1616,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,0-1,221,LH090,12 months,0,U,U,,Scurvy. CRibra orbitalia,N,0,0,W-E,"Semi-flexed, supine",Coffin,,-18.6,10.6,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1617,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,26-45,232,LH091,36-45,M5,M,U,,CRibra orbitalia. Healed fracture right distal ulna and nasal. Right clavicle sternal end osteoarthritis. Osteophytosis spine upper cervical and thoracic. AMTL,N,0,0,W-E,Extended supine,Coffin,,-19.3,7.7,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1618,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,16-35,240,LH092,26-35,F5,F,U,,Button osteoma,N,0,0,W-E,Extended supine,Coffin,,-19.8,8.1,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1619,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,AD 270-350,A,Rib,16-35,271,LH006,26-35,F5,F,U,,"Healed fracture left 1st metacarpal and left
tibia. Metacarpal 1 and trapezius osteoarthritis.
Lumbar spine osteophytosis. DEH, calculus, periodontal disease, caries, rotation upper left premolar, transposition lower left premolar.","New Forest ware vessel, hob-nail shoes",2,1,WSW-ENE,Extended supine,Coffin,,-18.9,9.4,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1620,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,0-2,280,LH093,1-2 years,0,U,U,,,Hobnailed shoes,1,1,SW-NE,Extended supine,Coffin,,-18.8,9.2,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1621,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,AD 324-5+,A,Rib,25-45,281,LH034,35-45,M5,M,U,181.8,"DISH. Healed fracture left clavicle. Spinal ostephytosis and ankylosis T6-7, T8-9. Periodontal disease, AMTL. Sinusitis.","Coin. Nummus of Constantine II, Providentiae Caess, London. AD 324-5 (RIC VII, London, 296)",1,1,WSW-ENE,Extended supine,Coffin,,-18.5,9.9,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1622,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,50+,284,LH007,60+,F6,F,U,161,Spinal osteophytosis and intervertebral disc disease. Left lunate and right trapezium osteoarthritis. AMTL,N,0,0,SW-NE,Extended supine,Coffin,,-19.4,8.3,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1623,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,0-1,404,LH035,0-5 months,0,U,U,,Profuse periosteal reactive bone over entire skeleton,N,0,0,NW-SE,Unknown,Earth cut grave,,-19.7,10.4,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1624,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,35+,429,LH119,45+,M5/6,M,U,,"Osteoarthritis lumbar vertebra, osteophytosis spine. Healed fracture right tibia. Rotation lower right 2nd incisor, 2nd premolar, lesion, AMTL",N,0,0,W-E,Extended supine,Coffin,,-18.7,7.7,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1625,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,35+,435,LH120,45+,F5/6,F,F,155.6,"Button osteoma. Caries, lesion, AMTL, DEH, calculus, periodontal disease, shovelling upper first incisors","Double-sided composite comb , antler (?). Horse skull",2,0,WSW-ENE,Extended supine,"Double burial?, earth cut grave",,-19.5,7.5,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1626,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,26-45,451,LH008,36-45,M5,M,U,166.8,"Rickets. Left clavicle and scapula, right 1st metatarsal osteoarthritis. Left foot osteophytosis growth calcaneus and 1st metatarsal. Schmorl’s nodes, osteophytosis spine. Periodontal disease, calculus, lesion (x2), caries (x3), peg molar upper left and right 3rd molar",Hobnailed shoes,1,0,WNW-ESE,Extended supine,Coffin,,-17.9,8.5,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1627,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,26-45,476,LH057,36-45,F5,F,U,157,"Osteophytosis and pitting cervical and upper thoracic. Caries (x7), AMTL, DEH, periodontal disease. Sinusitis",N,0,0,WSW-ENE,Extended supine,Coffin,,-18.5,9.1,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1628,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,0-12,477,LH094,6-Dec,2/U3,U,U,,,N,0,0,WSW-ENE,Extended supine,Coffin,,-19.5,8.8,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1629,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,AD 270-350,A,Rib,15-40,488,LH036,25-40,F5,F?,F,,,"New forest colour-coated ware beaker fine ware, hobnail shoes",2,1,WSW-ENE,Extended supine,Coffin,,-19.2,10,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1630,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,35+,489,LH095,45+,M5/6,M?,U,168.9,"Right hip and right femur infection. Left wrist osteoarthritis. Thoracic osteophytosis. Caries, lesion, AMTl, calculus, periodontal disease",N,0,0,W-E,Extended supine,Coffin,,-19.2,8.7,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1631,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,AD 300-330,A,Rib,Mar-17,507,LH037,13-17,F3,F,F,155.6,cRibra femora. Endo cranial lesions,"Cu-alloy hair pin, Cu-alloy shanks, hobnailed shoes, New Forest colour-coated orange slip ware - Fulford flask",4,1,W-E,Extended supine,Coffin,,-19.4,8.1,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1632,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,50+,522,LH058,60+,M6,M,U,170.1,"2 right Rib healed fractures. Osteoarthritis of left and right elbow joint. Spinal osteophytosis, eburnation and Schmorl’s nodes. 6th lumbar sacrilisation. Periodontal disease, calculus, DEH, AMTL, lesions (x3), caries (x4), rotation upper left premolar. Sinusitis",Hobnailed shoes,1,1,WNW-ESE,Extended supine,Coffin,,-18.7,8.9,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1633,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,35+,554,LH096,45+,M5/6,M,U,178.9,"Osteophytosis and Schmorl’s nodes spine. Osteophytosis joint surfaces. Periodontal disease, calculus, AMTL, caries",N,0,0,WSW-ENE,Extended supine,Coffin,,-18.4,8.5,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1634,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,AD 300-400,A,Rib,35+,559,LH038,45+,F5/6,F,F,,"CRibra orbitalia. Sacrilisation. DEH, calculus, periodontal disease. Sinusitis","Local grog-tempered ware dish, hobnailed shoes",2,1,W-E,Extended supine,Coffin,,-18.6,7.8,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1635,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,16-35,566,LH097,26-35,M4,M,U,173.2,Schmorl’s nodes. Lumbarisation. Caries. Left and right navicular os tibiale exernum.,N,0,0,W-E,Extended supine,Coffin,,-19.9,10.7,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1636,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,AD 326+,A,Rib,Aug-25,579,LH098,18-25,M4,M,U,174.2,"Schmorl’s nodes. Caries (x5), DEH, lesion (x2)","Coin. Nummus of Constantine II, Providentiae Caess, Trier. AD 326 (RIC VII, Trier, 479). Located
under the skull, and may have originally been placed in the mouth. Hobnailed shoes",2,2,W-E,Extended supine,Coffin,,-18.5,9.2,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1637,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,Aug-25,593,LH059,18-25,M4,M?,U,,Caries (x3). Bilateral os acromiale,Hobnailed shoes,1,1,SW-NE,Extended supine,Coffin,,-18.8,8.4,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1638,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,4th century,A,Rib,0-7,611,LH039,6-Jul,2/F3,U,F,,CRibra orbitalia,"Cu-alloy bracelet, 2x Fe bracelet, hobnailed shoes",4,4,SW-NE,Extended supine,Coffin,,-19.6,9.6,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1639,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,AD 270-350,A,Rib,26-45,612,LH040,36-45,M5,M,U,,"ectocranial surface pitting. Possible
spondylolysis","New Forest coarse ware jug, hobnailed shoes",2,1,W-E,Extended supine,Coffin,,-19.2,7.8,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1640,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,Jan-13,614,LH060,Nov-13,U3,U,U,,Possible Scheuermann’s disease. DEH,N,0,0,E-W,Flexed Right,Coffin,,-19.6,8.4,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1641,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,16-35,616,LH099,26-35,M4,M,U,161.8,"Schmorl’s nodes, Possible Scheuermann’s disease. Calculus, DEH, AMTL, crowding upper left 2nd incisor",Hobnailed shoes,1,1,W-E,Extended supine,Coffin,,-18.2,8.6,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1642,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,35+,623,LH061,45+,F5/6,F?,U,,"Healed fracture 2 right Ribs. Osteophytosis spine. Osteoarthritis right elbow joint, further joint degeneration. DEH, AMTL",N,0,0,W-E,Extended supine,Earth cut grave,,-19.6,8.5,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1643,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,50+,636,LH062,60+,M6,M?,U,,Healed fracture right tibial condyle and left and right nasal bones. Sacrum 1 intervertebral disc disease and osteophytes. AMTL,Hobnailed shoes,1,1,WSW-ENE,Extended supine,Coffin,,-18.7,8.6,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1644,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,26-45,661,LH009,36-45,F5,F,U,152.9,"Pathology: Spondylolysis. Healed fracture left
mandible. Osteophytosis and intervertebral disc
disease lumbar spine. Osteoarthritis left and right distal femoral condyles. AMTL os acromiale left scapula. Right hamate developmental absent ‘hook’",N,0,0,SSW-NNE,Extended prone,Earth cut grave,,-19.3,7.9,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1645,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,Mar-17,667,LH063,13-17,F3,F?,U,,CRibra orbitalia,N,0,0,W-E,Extended supine,Coffin,,-19.2,8.7,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1646,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,AD 383-388+,A,Rib,26-45,683,LH010,36-45,M5,M,M,162.5,"Left distal radius healed fracture with
secondary infection. Right radius healed fracture.
Left and right Ribs healed fracture. Left knee osteophytosis.
Spinal Schmorl’s nodes, osteophytosis and intervertebral disc disease. Periodontal disease, AMTL","Coin (Nummus, Vot X Mult XX in wreath. AD 383-388.), 2x hob-nail shoes",2,1,WNW-ESE,Extended supine,Earth cut grave,,-19.4,8.4,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1647,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,16-35,686,LH041,26-35,F5,F,U,157.3,"3 vertebrae osteophytosis. Caries (x2), calculus, periodontal disease",N,0,0,W-E,Extended prone,Coffin,,-19.3,7.7,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1648,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,26-45,702,LH100,36-45,M5,M,U,169.7,"Osteophytosis and Schmorl’s nodes spine. DEH, periodontal disease calculus, AMTL, caries (x4). Ectocranial pitting",Hobnailed shoes,1,1,NW-SE,Extended supine,Coffin,,-19,9.1,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1649,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,"Pottery dated AD 300-350, strap ends dated after
AD 350",A,Rib,Mar-17,712,LH011,13-17,F3,M?,F,,,"Cu-alloy crossbow brooch, 2x Cu-alloy strapend, 1x Cu-alloy ring, New Forest coarse wear vessel",5,1,W-E,Extended supine,Coffin,,-19.3,9.3,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1650,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,30+,717,LH064,40+,M5/6,M,U,,"DEH, calculus, sinusitis",N,0,0,WNW-ESE,Extended supine,Coffin,,-19,10.1,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1651,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,,726,LH101,Adult,Adult,U,U,,Osteophytosis cervical vertebrae,N,0,0,W-E,Extended supine,Coffin,,-18.5,8.6,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1652,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,Aug-25,741,LH065,18-25,M4,M,U,,"CRibra orbitalia. DEH, calculus",N,0,0,WSW-ENE,Extended supine,Coffin,,-19.4,7.5,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1653,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,0-7,767,LH102,5.25-6.5,2,U,U,,Periodontal disease,N,0,0,W-E,Extended supine,Coffin,,-19.7,7,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1654,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,50+,806,LH066,60+,F6,F,U,153.6,"Healed fracture right distal radius. DEH, periodontal disease, calculus",N,0,0,ENE-WSW,Extended supine,Earth cut grave,,-19,8.3,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
CNB_1655,Lankhills,England,14,Hampshire,Wessex,51.0802,-1.329695,82,-7,Cretaceous chalk,Chalk,Inland,Romano-British,A,Rib,0-7,829,LH042,6-Jul,2,U,F?,,CRibra orbitalia. Scurvy. Sinusitis,"New Forest coarse ware vessel with black slip jug, New fores colou-coated ware with red slip flagon, hobnailed shoes",3,1,W-E,Extended supine,Coffin,,-19.1,8.3,"Cummings C and Hedges R (2010). ""Carbon and Nitrogen Stable Isotope Analyses"" in Booth et al. The Late Roman Cemetery at Lankhills, Winchester: Excavations 2000-2005. Oxford, Oxford Archaeology."
